genename	F_stat
GTPBP3	-0.0130651382624572
TCF7	-0.0130571979117395
FUNDC2	-0.0130101738704375
ZNF266	-0.0128480954539595
RPL7P9	-0.0127441716596902
VPS9D1	-0.0124940772686695
ZYG11B	-0.0122128487050787
RUFY2	-0.0114647493556171
CUX1	-0.011294601140621
MED21	-0.0104648289561559
POLR2M	-0.0103384319159676
TARS2	-0.010092861556486
TATDN3	-0.00991697834731775
TOP2B	-0.00985981588836726
GPR157	-0.00958985285500738
RB1CC1	-0.00942674427911164
TPRA1	-0.00930518395534626
PPM1G	-0.00861763192731483
KIF1B	-0.0083199266723924
MCRIP2	-0.00816717277877981
ATL2	-0.00789586982233242
MSL2	-0.00782356893399377
NFATC2IP	-0.00736774230237033
RPL13P5	-0.0073480104692193
CEP135	-0.00732108064714137
NTHL1	-0.00715225746135974
BCAS3	-0.00710435539387263
ZNF600	-0.00697446042474765
TRIM52-AS1	-0.00636065074189867
CIBAR1	-0.00589879029613189
ZBED5	-0.00581635428651751
SLC25A46	-0.00547532676655914
HLX	-0.00514789878047216
MRPL52	-0.00498207931316946
ZSCAN21	-0.00492582579531065
CNOT3	-0.00480040453776901
STARD8	-0.00478573905798467
LRP5	-0.00440872452738081
CENPT	-0.00437823456304447
RPL39	-0.00430204644024466
RNF216	-0.00423262992791136
PLCD1	-0.00412239543533796
UBXN11	-0.00399787706495482
SATB2	-0.0039447230680402
VSIG10L	-0.0037185972081173
PNISR	-0.00360470568277686
BRAT1	-0.00359324855927319
AGK	-0.00355621210727247
ENTPD1	-0.00316405829494435
ZNF160	-0.00276498962072721
RPL6P27	-0.00270187693411334
TSNAX	-0.00231078197059408
ROCK1	-0.00224879886346271
JUP	-0.00223776028916858
APOL2	-0.00198109943496363
EVC2	-0.00152816034935521
MAPK8IP3	-0.00147474334417706
ZBTB37	-0.00141476641572906
LINC01089	-0.00113739162345028
ATP6V1G2	-0.00101452972134309
THAP9	-0.000901448258668493
MYADM	-0.000605746976199645
PSMD13	-0.000570414483666214
RPL37A	-0.00050932157528908
PSMC5	-0.000430329908201268
UBAC2	-0.000361209073952467
DDX39A	7.45314438504444e-05
PSENEN	0.000152112256231116
XIAP	0.000353240051902691
CBWD5	0.000653249548169103
PRCC	0.00115137971710738
NA	0.00123139371314295
PPP2R2A	0.00132454972244222
PPP1R21	0.00165880744244847
CDK11B	0.00187048772015107
LAMA2	0.00196968111773446
PANK4	0.00218063365949837
BBIP1	0.00249067228452827
HMGXB4	0.00268426217713539
ZBTB20	0.00270147989879269
FAHD2B	0.00299374584762614
THAP7-AS1	0.00316072768039167
GNRH1	0.00325273097370615
SLC25A39	0.00332371290985125
GUK1	0.00358073762770636
NA	0.00384576669185518
SIN3A	0.00386825601791616
ADA2	0.00389123967465972
TRAPPC11	0.00456016150873973
COA8	0.00463877018164606
ZNF248	0.00465495362465505
SHPK	0.00470598337090139
RPS6	0.00473724599004968
ZNF585B	0.00535204675464521
ELK1	0.00569611012206296
PPA2	0.00570575435088508
BSCL2	0.00584501922923942
FNTA	0.00675203049053815
HYLS1	0.00675375748621098
EEF1AKMT2	0.0071858747064921
THAP11	0.00739229989588368
CEP85L	0.00851162967483735
ECM1	0.00869154262440075
ZMAT3	0.00881801322165278
CLEC14A	0.00893945962909838
NOVA1	0.00945930872606282
IGFBP6	0.00983037889892498
TMEM256	0.0102212104861428
ORMDL1	0.0111738883120452
RAN	0.0113297136209538
HSDL1	0.0114107205753677
NVL	0.0114253257697118
C2CD5	0.0117540390436649
NECAP2	0.0118491701276868
GFOD1	0.0118695950003743
TUBB2A	0.0121033772312703
SHOC2	0.0122717537768243
TIMM22	0.0123416023083776
ADD3	0.0126568607071158
SQOR	0.0130508337965897
PPP1R11	0.0130978369285253
SETDB1	0.0131072067666217
ARGLU1	0.0132262849114594
NINJ2-AS1	0.0138445194856925
ZNF664	0.0144519562098063
ZNF875	0.0144716100114736
NDUFAF2	0.0146820650804682
PPCS	0.0148393315877867
RP9	0.015185970941717
RAB1A	0.0153235502213202
FAM83H	0.0156576176760456
PTPRK	0.015980553319336
ACVRL1	0.0161733195117195
ADAMTS13	0.0165939356975813
NOL7	0.0166991637322866
TSEN34	0.0167203335390181
RHOG	0.0168347468542904
CKB	0.0169302596131288
DNAH10OS	0.0174932608215262
SRGAP2B	0.0176723957405673
AKIRIN1	0.0177427355936848
FAM98A	0.0177570078010195
HMBS	0.0178634499538759
LRIG2	0.0181162402467521
GTF3C5	0.0185667258435481
NDUFA5	0.0191522948611158
ABL2	0.0192181154782874
MED23	0.0192425316347602
MRPL21	0.0193159968753751
PJVK	0.0196587033494935
EFR3A	0.0198246141829732
EIF3H	0.0198735988479837
TUT1	0.0204074786683854
DAZAP1	0.0204839632690533
GAS6	0.0207481571244321
VPS29	0.0208783040275324
RBM26	0.0215499760301215
PRR12	0.0215661275277296
MYL12A	0.0216438760288936
SCP2	0.0216609416763363
PPM1A	0.0216611668575183
IL17RC	0.0223702834574348
HGS	0.0228309090252764
TRIAP1	0.0229741085948273
TBXA2R	0.0229947384087066
EXOC3-AS1	0.0232098354438435
ZBED6	0.0232340392410501
TRMT10C	0.0234473334948646
TIGD7	0.0236910806724149
LRRC45	0.0241085157887811
SPAG1	0.0247525814155583
RFESD	0.025087631734527
METAP1	0.0259704230456794
SUGP1	0.0260858742232477
AMZ2	0.0260963639770487
GLYCTK	0.0264764753911747
RPS25	0.0266645654413918
UQCC3	0.0266806910331936
IFT74	0.0274766982854031
LZIC	0.0275814566184851
FCF1P2	0.0275899473489541
GPALPP1	0.0277101730990794
PITPNB	0.0279827499690311
RBM48	0.028155361429843
MAP3K14	0.028323127900429
IQANK1	0.0283592765190912
HRAS	0.0285265345880991
PHF23	0.0290570912626633
GMEB2	0.0291016182614742
NR4A1	0.0292384713890998
NA	0.0294892612708532
INTS11	0.029621533362172
PAPOLA	0.0301139276330825
NA	0.0303932149093112
TRAF7	0.0309870575446354
MRPS34	0.0313311756657113
ST3GAL3	0.0314345867492437
ZNF138	0.0315924007264105
RNF149	0.0320742259773882
KIF3C	0.0323964468696412
RPL4	0.0327504825613357
CSDE1	0.0328449953320715
GLRX3	0.0329557581108041
SP1	0.0329676739948887
ADGRG1	0.0332169003912606
IMP3	0.0332236380316063
PPP6C	0.0332340899140198
NA	0.0334625748726003
TMUB2	0.0344247672949453
SCAND1	0.0348963720367416
DIABLO	0.0351911398787035
IFT43	0.0354382269587337
USP25	0.0357525047229106
ZNF112	0.0359955442411933
CASP3	0.0360220769972048
CXorf56	0.0360719374947085
CBWD2	0.0360941361330686
TAPBPL	0.0361838401094151
NDUFAF1	0.0363292550788526
RABL2B	0.0365628114436079
PIWIL2	0.0369636372682749
PACRGL	0.0373347527441014
PCGF6	0.0375371673798033
PRSS30P	0.0376447701844083
SND1	0.0386706358747973
LRRC29	0.0389603496478537
ETV3	0.03904952234713
CES4A	0.0398475938546776
BMP4	0.0398563208377369
SIRT3	0.0399452882482051
OIP5-AS1	0.0407789679242319
NA	0.0408338625894298
CDC5L	0.0409053596971156
DEDD	0.0409099067960611
RPS3AP26	0.0409718074325876
MICOS13	0.0425788566696092
BLOC1S4	0.0432632924798955
TOMM70	0.0434178639559108
DUSP18	0.0434412966112796
RTEL1-TNFRSF6B	0.0437274824021958
BPHL	0.0439944821270643
HS3ST3B1	0.0445000763616504
SLC4A1AP	0.0445670221778281
PHKG2	0.0445829084370866
TMEM119	0.0448520300328968
TMEM50A	0.0452915532911466
PDCL	0.0455487113857325
PLAA	0.0456180962240479
TMEM177	0.0456989521192282
TRMT112	0.0463161000771659
BAZ2A	0.0464201967627586
TMEM208	0.0466867786739988
PRR5	0.0474238713117629
NUDT2	0.0475185588051216
RNPEP	0.0476116762684967
ZNF830	0.0483243402702618
RPS6KA3	0.0484035707597218
TRDMT1	0.0484403035964916
ZNF527	0.0484718438265045
UBE2O	0.0486354169538629
NLE1	0.0486819511640493
PHRF1	0.0486940802000786
IRF2-DT	0.0490793396237376
KIAA0825	0.0490796955546662
PPARD	0.0501825916518004
ARHGEF40	0.0507379878274299
MTM1	0.051083505033008
NUDT16L1	0.0514259184580856
LINC02482	0.0520267959819844
DDR1	0.0520915272861072
DNPH1	0.0523087560205895
AAAS	0.0526957589364443
CLPX	0.0528907017197674
LINC00910	0.053512435723213
FAM234A	0.0535134769413224
CENATAC-DT	0.0536071929347868
AP1S1	0.0537673489274097
CCDC120	0.0538615741422636
PHF1	0.0538937317206784
AMOT	0.0548478063054308
LAMA1	0.0550016776258471
IRF1-AS1	0.0550239941251382
SIMC1	0.0560461181729804
DZANK1	0.0563597091446733
NR2C2	0.0566153619014627
RSBN1L	0.0568051334312525
APBA2	0.057129419139445
SMG9	0.0578462242684053
PHKA2	0.0580893339234111
RAB36	0.0586065413611596
MARCHF9	0.0591859813828718
RWDD4	0.059474917387678
TUG1	0.0594917097385352
C1orf174	0.060130973740091
CLIC1	0.0602037642858172
ZSWIM1	0.0603011226550235
KLF16	0.0604426326055978
PPIP5K2	0.0608576024199862
KMT2E	0.0609377604308176
NDUFS8	0.0610587585388099
RAB12	0.0614196804612706
COX7B	0.0615385305405845
PPP1CA	0.0617717870406627
ZNF502	0.0617888138345009
NA	0.0623295707691678
SPATA2	0.063186420151347
EIF3E	0.0631912442228202
NUP205	0.06334573681963
SMCO4	0.0641318654076704
SBDSP1	0.0642159691093127
NA	0.0644130377727964
SUPV3L1	0.064509390581912
KYAT3	0.0649219181698432
DNAJC18	0.0655871913432508
WAC-AS1	0.0656290764636421
UBXN1	0.0658383179492259
RPRD1A	0.0661009956318646
PLEKHA3	0.0661567345846054
KCTD21	0.0666069457435011
EFHC2	0.0673027177393203
TMEM230	0.0673433324479694
ARHGAP39	0.0679644584016729
HARS1	0.0683751582301681
DBR1	0.0683870650837291
C16orf70	0.0684934099423132
PRPF18	0.0686396358348022
TUSC2	0.068717254035531
SSH3	0.0688995439189242
ZNRD1ASP	0.0692865692431052
SENP7	0.0697206202885329
NUAK2	0.0699536731457042
ALAS1	0.070119744878686
LBR	0.0701829739494468
FAF2	0.0703951106237266
FAHD2CP	0.0710848904109981
ZNF132	0.0717416339852336
FBXW5	0.0717813682681799
SPACA9	0.0721585134971809
ZNF41	0.0721845344411502
HDDC2	0.0724240733156891
GLG1	0.0724773950945776
MRAS	0.0731550382410514
TBCEL	0.0732000826987224
GAREM1	0.0739810333309247
ZNF253	0.0740584834633199
CHCHD6	0.0742843416877615
EID2	0.0744205237316897
MACROD1	0.0747920765147074
MTRF1L	0.0751692500520579
ADCK2	0.0754556953700215
ANKRD13D	0.0755555852672522
IGF2BP2	0.0758448783281533
RABGAP1L	0.0760186570220748
HERPUD2	0.0760236179718461
TDG	0.0761631187468251
NCBP3	0.076250241291961
SLC16A7	0.0771749625263275
SERTAD2	0.0773388038890298
RPL34	0.0774154778802764
ZNF460	0.0776397094565437
BPGM	0.0776669045175131
N4BP2	0.0777948331896586
EDEM3	0.0780198121410659
LRWD1	0.0780505452680094
KCTD12	0.0781927112013643
FLI1	0.0783255806607193
EXOSC5	0.0784037207904102
ZNF780B	0.078553872875387
PDZD11	0.0797341742358852
MSANTD2	0.0798983569875929
ZNF430	0.0804330976693534
C12orf29	0.080953027661012
USP45	0.0810433984567815
NDUFAB1	0.0811669243550854
CUL1	0.0813260772008877
KIF21A	0.0819753647851544
MRPS28	0.0821753408263551
MOSPD2	0.0828405719351676
CYLD	0.0831119049966107
ZNF180	0.0833132710309035
RPS6KB1	0.0834917204960952
NPEPL1	0.0847263652376855
ZNF891	0.0849125564538183
ZFYVE27	0.0850040550492675
SEMA3B	0.0851893655483018
ZC3H15	0.0853321936479085
EIF3J-DT	0.0862717997565403
PDE6D	0.0871822401867674
SLC25A51	0.0873803854749868
CCDC146	0.0884519263877862
ALAD	0.0888370782941005
UBR7	0.0893110666387141
ZNF865	0.0899790981115548
EIF6	0.0903950072846507
COX7C	0.0908546584756196
ARHGEF1	0.0909015075833432
EGLN2	0.0922926433195581
ACOT8	0.0923827497004397
RAB1B	0.0924213175249768
H3-3A	0.0928521493294274
ZNF592	0.0929394993721302
VMA21	0.0929727163473455
PIGC	0.0932762375188556
RELL1	0.0934335814475687
DCPS	0.0935924847691786
MSH5	0.0942009884093825
ZNF516	0.0947045740711064
ZNF358	0.0948960306008278
ZNF302	0.0958898176062963
OBSCN	0.0965011963656762
DIS3	0.0974562973136812
ZC3H14	0.097804982113202
MTRF1	0.09783479761477
SLC3A2	0.0978765426925178
RPL32	0.0979339012734574
MPDU1	0.0979346376709414
KCNMB4	0.0980255225633414
TRIM21	0.098218407383334
EHHADH	0.0985213848321365
ANAPC10	0.0989685381348225
SENP3	0.0989937375716952
IFT22	0.0998611511415542
SERHL2	0.100096144833379
APH1B	0.100154331904332
SARS1	0.100663316774435
ZFP2	0.10071305401482
SNX4	0.100786246380494
CAMK2G	0.10083422453658
LINC01560	0.101182619400868
ETFA	0.10173064523385
TRABD	0.101943262526788
LINC00174	0.102020829887859
RPH3AL	0.102440320377627
PRTFDC1	0.103010976188543
ABT1	0.103238918346531
HNRNPA2B1	0.103275894598881
AKT1	0.104046897551655
OCIAD1	0.104702947407705
XAB2	0.105063195166179
CGRRF1	0.105214751952501
ANKRD36	0.105329735376438
TAF5L	0.105799931747558
DPP7	0.106558620395898
NA	0.106589471381201
JAGN1	0.107039175941998
ZNF701	0.108141065651593
BBS1	0.109080555871895
TPT1	0.109259978540238
CYRIB	0.109880797053917
YBX1	0.110261611864361
NPIPA1	0.110356115524629
SF3B6	0.11046016829787
RAP2A	0.110518122590888
PXN	0.110526777179653
AP3S2	0.11082561821604
ATRAID	0.111191042765034
CSMD2	0.111577640376241
PPDPF	0.111653806681439
ZMYND19	0.11196666420327
UBE2I	0.112544222510229
HMGN5	0.112699523807344
NKTR	0.11291366724043
PPCDC	0.113025526214327
C1orf115	0.11308375038185
TULP3	0.113225531979088
RRAD	0.114155021966141
MAD2L1BP	0.114328256697951
CHRAC1	0.114371202580301
LRPAP1	0.114830324870416
EXOSC3	0.115318887388656
NBR2	0.115324026235916
HINFP	0.116213474791541
MAU2	0.116233610339143
ALKBH4	0.116335808454863
ZNF350	0.116877824576882
UBA2	0.11758571780252
NUP62	0.117962952387148
UPF3B	0.117989746882957
RARRES1	0.118098000028876
CHMP4A	0.118221779949885
LPP-AS2	0.118237906093788
MED13	0.118238084786476
TCEAL9	0.119273784160637
DVL1	0.119616410873353
TCEANC2	0.119780242660492
RBM15	0.120050204996703
DHODH	0.120637104649628
UBL5	0.121589876389969
EIPR1	0.121798873867733
PPWD1	0.121882668005695
ZNF141	0.121963931534108
MMP25-AS1	0.122152610095003
QRICH1	0.122500302851184
S100A3	0.12254867331619
PRRT3	0.122827619742505
ZNF70	0.122985485896095
SRSF4	0.123117595699533
CCDC25	0.123542074361711
RAB11B-AS1	0.123919799253774
TARS3	0.124240012184873
NA	0.124536102547017
RPL15P3	0.1251973105164
RPL23AP7	0.126070664911716
SNHG16	0.126309729418032
ZNF345	0.126632700747158
EIF2AK4	0.126811537891418
NA	0.127059133976949
NABP2	0.127427969202152
SF3B5	0.127665553572038
FAM89B	0.128865150131318
MRPL53	0.128947363097515
FBXL5	0.129296040338981
DENND6A	0.129444909150627
TEC	0.130060857120132
MED31	0.130257993578574
MICA	0.130533394663986
FAM53C	0.130658837406313
CUL5	0.130778400877709
PTCD2	0.13155965101988
CHMP1B	0.132768095937665
SREK1	0.133411774839282
SLC27A5	0.133439120889672
FASTKD3	0.133517332153794
USF3	0.133770166509207
KIF27	0.134069181138374
ASB8	0.134395457314058
RNF7	0.134707780949994
RHOT2	0.135045023156451
SERBP1	0.135065811710246
PIEZO2	0.135082131260009
MMP1	0.135329373295068
FGD5	0.13542126627387
DNAH14	0.135971914268702
PMS2P3	0.136051936351466
SCN2A	0.136155643554801
DENR	0.136728753014194
PMM1	0.136736058381364
TDRKH	0.137728667001803
IMMT	0.137882533106627
GGCT	0.137997937443815
NUBP2	0.138048974360715
LPGAT1	0.138095659228102
POLR2J	0.138353774529641
RPS27A	0.138357998733413
OTUD6B	0.138422698594046
NDUFA9	0.139039188994614
SENP8	0.139385951631295
ZNF799	0.139608655044299
RFNG	0.139712948412347
EFCAB2	0.139806210176837
ADAMTSL4	0.140057913707921
ATG3	0.140557867253826
COPB2	0.140586645642325
CEP41	0.140639650890167
RSU1	0.140735328828815
SSNA1	0.141102555632251
NEPRO	0.141164806651939
TRIM61	0.141189553280057
ULBP3	0.141471282503707
RPS9	0.142611114574014
THOC1	0.14269971392407
MIR4435-2HG	0.142815157297173
C17orf97	0.142873130411041
CDCA7L	0.144755171372991
ARF3	0.144791931990445
NA	0.145917391211561
SFRP4	0.146276769325779
ANKRD11	0.147550791936698
TMEM86B	0.147656103108357
NPDC1	0.147681306668832
ARMC7	0.148013372029317
ZNF524	0.148257355660698
MTERF1	0.148260602036154
CD4	0.148372105354675
MRFAP1L1	0.148552317523921
RNASEH1-AS1	0.148622308106928
ACTR10	0.148877821580275
NONO	0.148878633179308
NRXN2	0.149135544585832
VDAC2	0.149426539593759
RPS27L	0.150063102753634
AHCTF1	0.150246390219852
ZNF615	0.150492183337103
MRPL20-AS1	0.150857389491054
MFSD6	0.151293913275404
ZBED3	0.151357972405316
TMEM178B	0.151784802840252
PRR34	0.152160074222689
TTTY14	0.152699506161335
ADO	0.153278488138087
NFXL1	0.154179338448425
EFHB	0.155350843629923
IFITM10	0.155875710430278
PIBF1	0.155908269325774
LRRC3	0.156170041967918
C2orf92	0.157222422808718
SKP1	0.158174743732376
ERO1B	0.158466769318323
MT-CO1	0.158979322151641
NMI	0.158983630074204
PSMD14	0.159529494924924
NXT1	0.15976742340043
ZNF710-AS1	0.160179060859114
TTLL1	0.160378922600225
C14orf93	0.160621174881416
MRPL43	0.160886791423929
ZNF415	0.161680262546138
NA	0.161866921399865
UBR5	0.162419714094228
EBNA1BP2	0.163415572469754
CFAP300	0.163757559111969
ATXN7L3B	0.165980406683337
U2SURP	0.166466800226021
UBA1	0.166776080387513
ZFC3H1	0.167063359128899
EDRF1	0.167082694214747
ATF3	0.16751301108783
WDR27	0.167746611574772
WT1-AS	0.168015396092547
RING1	0.168434992896914
DGKE	0.169323881427753
PRRC2A	0.169779701885044
DNAAF2	0.169854373531273
MED20	0.170016515023678
ZNF496	0.170390905674294
SLC35B2	0.170537662031164
ZNF589	0.170576424616544
TERF2IP	0.17117945122838
SPATC1L	0.171504433791719
KIN	0.171946527410347
RPS15	0.172163748443534
MTLN	0.172444771378624
UBALD1	0.172632571353117
HIGD1A	0.172968648369515
FYTTD1	0.173468642020533
RAB30-DT	0.173747333812752
EEF1A1P19	0.174577836455341
EID2B	0.175027884297951
CAMKMT	0.175253267295025
FAM98C	0.175261954051699
FAU	0.176087391315209
NUDT19	0.176159882054581
CDC40	0.177774239945546
NA	0.178286487134274
LINC00342	0.179488042116771
ARSA	0.180006386433281
BLVRA	0.180044353601874
NRIP2	0.180371271026948
TTC3P1	0.18042396523047
GOLGA8R	0.18119994404726
NA	0.181220224538201
LINC00888	0.181549208160565
CLOCK	0.181780806796555
NDUFB3	0.182022102456531
NUDT15	0.182142641177696
PPP3CB	0.182200540168424
SMN1	0.182209962190906
EMD	0.182223820249603
ZUP1	0.182846685291723
INPP5B	0.183755371469053
RPL18AP3	0.184191786602035
MAN2A1	0.184206399928785
C18orf25	0.184215323170645
NUP88	0.184997504214809
CORO7	0.185092035318327
HSPA1L	0.18514894349861
HPS3	0.185303681323655
LINC00667	0.18542323542285
RETREG1	0.185804654057687
SFT2D1	0.185937534576219
BRD1	0.186722818163746
NA	0.186883905272646
ZNF784	0.186923360630927
FAM200B	0.187029159994431
ZNF324B	0.187130775543942
MIER3	0.187469462048701
ZNF91	0.18776475920324
MEG3	0.187853390134327
CRYGS	0.188570139706573
RPS3	0.189759739023448
PSMD9	0.18993540422002
LYRM9	0.190097240306167
MAFG	0.190104026707722
CBX5	0.191087030211177
ADAL	0.191650371503284
CCNT1	0.191916145234768
NIPA2	0.192288167009372
CBFB	0.192339429238358
NA	0.192414789863945
CCDC71	0.192772800439105
ZNF549	0.193472750053692
ASCC3	0.194538157000932
HNRNPK	0.194734012217465
RAB40C	0.195040721304317
SENP1	0.195334953659724
MED10	0.195659388131802
NA	0.196363688108427
RPS20	0.196531499508484
UBE2A	0.197713587700446
SNAPC4	0.197726750843371
SRSF6	0.198003300416599
ZNF282	0.198201072377988
CACNG8	0.199214152122769
EIF1AX	0.199219314942691
FBXO4	0.199378813084903
ZNF207	0.200031803192621
ETS1	0.200208476354568
CLSTN2	0.200884722399081
RTL8C	0.200927776914575
BMPR1A	0.201422807073434
PAN3-AS1	0.201808540012241
COQ6	0.20228296879038
ZFHX4	0.202348873365922
KRT80	0.203459462513554
KMT2A	0.203680761023612
PRKRA	0.203870266094472
TSC22D2	0.205191863232822
SUZ12P1	0.205454457991359
CHCHD7	0.205643517243228
ZNF808	0.205696665591995
ZNF551	0.205963982472321
MIER1	0.206339093643648
MSTO1	0.206995583965701
OSGIN2	0.207183978815032
LINC01184	0.207742980847286
HNRNPDL	0.208580973826125
SLC35A2	0.208691876052272
WASH8P	0.209194566312221
PPP1R14C	0.209282475322442
LINC00899	0.209579810241641
YIPF6	0.210157028104875
ASH2L	0.210334812444931
CDYL2	0.210975026899254
DENND2D	0.210992693643574
POLR3F	0.211063052497397
SEZ6L2	0.21126854887053
DSTNP2	0.211626492070032
TEAD3	0.212287186915576
C9orf16	0.212474608878298
ZNF800	0.212524190355846
CATSPER2	0.21265738398194
RPL4P4	0.21306753489535
EIF2A	0.213290179885722
NA	0.21339170808988
LRP1	0.21355085046208
GNAS	0.213614743549391
PSMC6	0.21368486859627
RPS14	0.214503277081191
HNRNPKP4	0.214626422695406
KLHL24	0.215013198880084
RAVER1	0.215249838006507
DECR1	0.215361321498237
FER1L5	0.215544587236052
MT-TQ	0.215572918703092
ZDHHC4	0.215772007524771
RNF217	0.216153517828844
LSM7	0.216292060591176
SEC61A1	0.216373587112474
PSMD7	0.216444058201597
ZNF525	0.216545331401191
PNPLA4	0.216576473151837
FAM71F2	0.217034851022297
PHF20	0.21712419335006
FOXF2	0.217944513097589
BOLA1	0.218131653990896
AFAP1L1	0.219531448478615
CHM	0.219539533039233
SNHG11	0.219733652737805
C11orf58	0.220560765948639
RBM17	0.220693914042234
PFDN6	0.220958032910061
RPL26	0.221264255035091
PIGA	0.221287136315893
ABCA4	0.221702135678999
KIAA1143	0.221939643983721
AGGF1	0.221946684716667
NTAQ1	0.221956365197903
WDSUB1	0.223188241775459
RNF170	0.223362765553809
PUM2	0.223376816222779
TIAF1	0.224316407592165
COA1	0.224588536182315
LRRC8D	0.224791225739442
ZNF570	0.224974853422858
MOCS3	0.225265237883212
CEP131	0.225501863348419
IFI6	0.225633604728207
ATPAF1	0.226029814340097
FRS2	0.226689076750586
MAPK9	0.226705930522918
C21orf91	0.227381474614097
VIM	0.227421510024428
FAHD1	0.227488223148694
SPTSSA	0.227530153502135
MBOAT7	0.228625185552477
COQ2	0.229406462157315
UBL4A	0.229525629894814
C16orf91	0.230274539250277
KRTCAP2	0.23036929271792
POGLUT1	0.231213336576497
SCMH1	0.231237795458747
ZNF256	0.231771260588492
SRSF7	0.23186457626188
SFXN3	0.232430321097362
ADORA1	0.234161403604825
TMED5	0.234206922488628
ZNF510	0.234746493150103
RPL38	0.234992438487368
NLN	0.235217322675524
RPS11	0.235493050667987
PARP3	0.235714745070828
RNF11	0.236297403884208
XPO6	0.236945944946237
VTN	0.237079132934506
RUSF1	0.237098560747729
PHF3	0.237823991013975
TMBIM6	0.238308708076664
STK36	0.238880982681553
PCDHB2	0.239004682152543
ITIH5	0.239613301699472
GCNA	0.24092642166732
NYNRIN	0.241635863107646
DMAC2	0.241743968990737
INO80E	0.242245218571033
TAF10	0.24235870553543
TRIM24	0.242459662516649
ERAP2	0.242933722678078
COQ10B	0.242950336188868
ZNF468	0.243076050941131
GNB2	0.243416902677915
NEIL2	0.243926399573397
CHD6	0.244644814394814
GLS	0.24471526965168
CALCRL	0.245451334890108
ADPRH	0.245648585449607
PRDM15	0.245873075312868
KRCC1	0.24589070419388
CRTC2	0.246124711621518
MED26	0.246363179785345
LAMC1	0.246581549960649
ZNF486	0.246744987843337
NIFK-AS1	0.247202631252303
ERBB2	0.247305774919976
NDUFAF3	0.247320149244805
PRKACB	0.247622842451647
ZDHHC6	0.248036818193072
ZNF688	0.248426846046157
RPSA	0.24921181912426
RPS7	0.249342821302205
SRP19	0.249422182436012
ZNF764	0.249533716595721
LINC02021	0.250729911637725
LINC02154	0.251070630471171
ZNF100	0.251088567505911
MRPL10	0.251091938866598
FAM155A	0.251831637624163
ZNF45	0.252024391268142
